Product Name,Specifications
darkFlash  SAVEMOST 500W 블랙,"ATX 파워, 정격출력:500W, +12V 싱글레일, +12V 가용률:91%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, SATA:4개, IDE 4핀:3개, 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
darkFlash  UPMOST 750W 80PLUS GOLD FULL MODULAR 블랙,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, FDD:1개, 팬리스모드, 프리볼트, 플랫케이블"
darkFlash  SAVEMOST 600W 80PLUS STANDARD,"ATX 파워, 정격출력:600W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
마이크로닉스  ASTRO II PT 850W 80PLUS PLATINUM 풀모듈러 ATX3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, 전압변동:±0.4%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+8핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
CORSAIR  RM750x SHIFT 80PLUS Gold ATX 3.0 WHITE,"ATX 파워, 정격출력:750W, 80 PLUS 골드, LAMBDA인증:A-, +12V 싱글레일, 140mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀 x1, 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트"
맥스엘리트 MAXWELL KNIGHT 800W 80PLUS BRONZE,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만, 플랫케이블"
darkFlash  UPMOST 750W 80PLUS GOLD FULL MODULAR 화이트,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, FDD:1개, 팬리스모드, 프리볼트, 플랫케이블"
Antec  NeoECO 1300W 80PLUS GOLD 풀 모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1300W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
AONE  STORM 800W 80PLUS BRONZE,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
SuperFlower  SF-600R12ST MEGA 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:600W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:92%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만, 플랫케이블"
시소닉  PRIME TITANIUM TX-1600 Full Modular,"ATX 파워, 정격출력:1600W, 80 PLUS 티타늄, 전압변동:±0.5%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:210mm, 무상 12년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 3개, PCIe 16핀(12+4):12VHPWR 2개, PCIe 8핀(6+2):8개, SATA:16개, SATA3.3:2개, IDE 4핀:3개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, 파워 서플라이 테스터 제공 / 12VHPWR 최대 600W 지원"
GIGABYTE  UD850GM PG5 80PLUS GOLD 풀모듈러 ATX 3.0 피씨디렉트,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:3개, FDD:1개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블"
마이크로닉스 COOLMAX FOCUS PRO 600W 80PLUS 230V EU,"ATX 파워, 정격출력:600W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:92%, 액티브PFC, PF(역률):99%, 120mm 팬, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
잘만  ZM350-TFX 80PLUS STANDARD 230V EU 벌크,"TFX 파워, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:89%, 액티브PFC, PF(역률):98%, 80mm 팬, 깊이:175mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, SATA:4개, IDE 4핀:1개, FDD:1개, [부가기능], 대기전력 1W 미만"
Antec  CSK 650W 80PLUS BRONZE,"ATX 파워, 정격출력:650W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:92%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀, 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:7개, IDE 4핀:2개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블"
AONE  STORM 1000W 80PLUS BRONZE,"ATX 파워, 정격출력:1000W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm 팬, 깊이:160mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
쿨러마스터  V850 SFX GOLD,"M-ATX(SFX) 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 92mm 팬, 깊이:100mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블"
NEWZEN  SKULL 1000XM ATX 3.0 80PLUS GOLD PCIE5,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 135mm 팬, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:12개, IDE 4핀:4개, 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
마이크로닉스  Classic II 풀체인지 600W 80PLUS BRONZE ATX 3.1 화이트,"ATX 파워, 정격출력:600W, 80 PLUS 브론즈, ETA인증:BRONZE, LAMBDA인증:STANDARD+, 전압변동:±0.3%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
MSI MAG A650BNL 80PLUS BRONZE,"ATX 파워, 정격출력:650W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:2개, FDD:1개, [부가기능], 프리볼트, 플랫케이블"
몬스타 가츠 ExtremeX FX600 80PLUS STANDARD,"ATX 파워, 정격출력:600W, 80 PLUS 스탠다드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만, 플랫케이블"
마이크로닉스 WIZMAX 750W 80PLUS GOLD ATX3.0 (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 골드, 전압변동:±0.8%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:4개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
3RSYS  AK 700S 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:700W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
앱코  XPERT XP-700N,"ATX 파워, 정격출력:700W, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
AONE  STORM 500LF 더블포워드 V2.3 벌크,"ATX 파워, 정격출력:500W, +12V 다중레일, 120mm 팬, 무상 3년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 23년 IDE 4핀 3개 → 4개로 변경 / DC 출력 변경 3.3V(15A→20A), 5V(14A→20V), +12V(15A,16A→38A), -12V(0.5A→0.3A), +5Vsb(2.0A→2.5A)"
GIGABYTE  UD1000GM 80PLUS GOLD 풀모듈러 피씨디렉트,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:8개, IDE 4핀:3개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트"
쿨러마스터  MWE 750 BRONZE V2 230V,"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 플랫케이블"
CORSAIR  AX1600i 80PLUS TITANIUM,"ATX 파워, 정격출력:1600W, 80 PLUS 티타늄, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 140mm 팬, 깊이:200mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):10개, SATA:16개, IDE 4핀:9개, FDD:2개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 디지털제어"
AONE  STORM 750W 80PLUS BRONZE 벌크,"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블, ※ 22.11.18 플랫 케이블 → 일반 케이블, 8핀 2개 → 1개 변경/ 23년 10월 플랫케이블로 변경"
AONE  STORM 800W 80PLUS BRONZE 벌크,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, ※ 22.11.18 플랫 케이블 → 일반 케이블 변경"
앱코  SETTLER-II ST-600B ETA BRONZE,"ATX 파워, 정격출력:600W, ETA인증:BRONZE, LAMBDA인증:STANDARD++, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블, sata 7개 → 6개로 변경"
MSI MPG A750GF 80PLUS GOLD,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 다중레일, 액티브PFC, 140mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:8개, [부가기능], 프리볼트"
AONE  MICRO 600P,"M-ATX(SFX) 파워, 정격출력:300W, +12V 싱글레일, +12V 가용률:80%, 80mm 팬, 깊이:100mm, 무상 1년, 유상2년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:4개"
잘만  TeraMax II 850W 80PLUS Gold 풀모듈러 블랙 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  ASTRO GD 650W 80PLUS GOLD 풀모듈러 FDB 화이트,"ATX 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스 COOLMAX VISION II 800W,"ATX 파워, 정격출력:800W, 전압변동:±1%, +12V 싱글레일, +12V 가용률:100%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만"
앱코  XPERT XP-600N,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
마이크로닉스  ASTRO GD 750W 80PLUS GOLD 풀모듈러 FDB,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  Performance II HV 1000W 80PLUS Bronze FDB,"ATX 파워, 정격출력:1000W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 6년, [커넥터], 세미모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:12개, IDE 4핀:5개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
시소닉  B12 BRONZE BM-750 Modular,"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, 전압변동:±3%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 세미모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):3개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블"
잘만  ZM350-TFX 80PLUS STANDARD 230V EU,"TFX 파워, 정격출력:350W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:89%, 액티브PFC, PF(역률):98%, 80mm 팬, 깊이:175mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, SATA:4개, IDE 4핀:1개, FDD:1개, [부가기능], 대기전력 1W 미만"
NZXT  E650 SMARTER 80PLUS GOLD 모듈러,"ATX 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:6개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 디지털제어"
MSI MAG A750BN 80PLUS BRONZE (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:2개, FDD:1개, [부가기능], 프리볼트"
앱코  XPERT XP-500N,"ATX 파워, 정격출력:500W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
시소닉  PRIME PLATINUM PX-1600 Full Modular ATX 3.0,"ATX 파워, 정격출력:1600W, 80 PLUS 플레티넘, ETA인증:TITANIUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:210mm, 무상 12년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 3개, PCIe 16핀(12+4):12VHPWR 2개, PCIe 8핀(6+2):6개, SATA:16개, SATA3.3:2개, IDE 4핀:3개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 프리볼트"
몬스타 가츠 ExtremeX FX500 80PLUS STANDARD,"ATX 파워, 정격출력:500W, 80 PLUS 스탠다드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만, 플랫케이블"
AONE  STORM 700W 80PLUS BRONZE 벌크,"ATX 파워, 정격출력:700W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만"
AONE  Micro 450P-KC,"M-ATX(SFX) 파워, 정격출력:200W, +12V 싱글레일, 80mm 팬, 깊이:100mm, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, SATA:3개, IDE 4핀:3개, 22년 1월부 디자인 및 일부 스펙 변경"
잘만  TeraMax II 750W 80PLUS Gold 풀모듈러 화이트 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블"
시소닉  VERTEX GX-850 GOLD Full Modular ATX 3.0,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 12년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:16개, SATA3.3:2개, IDE 4핀:3개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 23년 11월 A/S 보증기간 무상 10년 → 12년으로 변경"
DEEPCOOL  PX1000G 80Plus Gold Full Modular ATX 3.0,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, ETA인증:PLATINUM, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, 팬리스모드, 자동 팬 조절, 플랫케이블"
darkFlash  UPMOST 850W 80PLUS GOLD FULL MODULAR ATX3.0 (PCIE5) 화이트,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, FDD:1개, 팬리스모드, 대기전력 1W 미만, 프리볼트, 플랫케이블"
시소닉  FOCUS SFX-L SSR-500SGX Gold Full Modular,"M-ATX(SFX) 파워, 정격출력:500W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:125mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), PCIe 8핀(6+2):2개, SATA:3개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블, DC TO DC"
